pmcid,pmid,doi,title,journal,publication_year,publication_date,author_string,is_retracted,is_open_access,full_text_recovered,iorg_occurrences,uses_as_approval_or_protocol,contains_transplant_terms_nearby,contains_date_nearby,contexts
PMC10782237,37853920,10.1111/os.13926,Minimally Invasive Percutaneous Leverage Reduction in the Treatment of Pediatric Salter-Harris IV and V Distal Femoral Physeal Fractures.,,2024,2023-10-19,"Shu W, Ou Z, Feng Q, Zhong H, Tang X.",False,True,True,2,True,False,True,"es of the femur or previous fractures of the femur; and (iii) incomplete medical records were excluded. All the patients were divided into two groups according to the treatment they received: the minimally invasive technique group or the conventional ORIF group. The ethical review board of the corresponding author's institution approved the study (IORG0003571). All legal guardians of the patients gave informed consent to participate in this study and chose one surgical approach after explaining the pros and cons and potential complications of the two methods. All patients’ operations were performed by the same surgical team. Surgical Techniques All surgeries were performed under general anesthesia with || arch committee and with the 1964 Helsinki declaration and its later amendments or comparable ethical standards. Although the data were collected anonymized and centrally, all guardians of patients signed written informed consent for participate. The Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG No: IORG0003571) gave a final APPROVAL on 20/11/2019 for the study Retrospective Research of Surgical Methods in the Treatment of Fractures and malformation in Children in Children which is conducted by Xin Tang at Department of Orthopedic Surgery, Union Hospital of Tongji Medical College, Huazhong University of Science and Technology. Author Contributions Wen Sh"
PMC11286606,39087034,10.1007/s43465-024-01210-7,Four-Year Treatment Effect of Custom-Made Foot Orthosis on Pediatric Symptomatic Accessory Navicular Bone Combined with Flexible Flatfoot.,,2024,2024-07-05,"Shu W, Jiang G, Yang Z, Rong Z, Li X, Yu B, Tang X.",False,True,False,0,False,False,False,
PMC11389693,39263554,10.2147/rmhp.s474933,Impact of Family Doctor Contract Services on Preventable Hospitalizations Amongst Patients with Hypertension in Rural China: Mediating Role of Primary Healthcare Quality.,,2024,2024-09-07,"Li W, Hou Y, An J, Chen L, Lu S.",False,True,True,1,True,False,False,"al Research Funds for the Central Universities (HUST: 2021WKYXQN023). Data Sharing Statement This study’s dataset is available from the corresponding author on a reasonable request. Ethics Approval The study was approved by the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology, with ethics approval number of IORG0003571. All methods were performed in accordance with the relevant guidelines and regulations. Informed consent was obtained from all participants. This study complies with the Declaration of Helsinki. Disclosure The authors declare they have no competing interests. References 1. Xue L, Cai M, Liu Q, Ying X, Wu S. Trends and regional variations in chroni"
PMC11835617,39793896,10.1016/j.jbc.2025.108170,CBX2 promotes cervical cancer cell proliferation and resistance to DNA-damaging treatment via maintaining cancer stemness.,,2025,2025-01-08,"Li W, Shi R, Gao Y, Wang X, Shen T, Liu X, Wu Q, Xu X, Wang Z, Du S, Sun S, Yang L, Cai J, Liu L.",False,True,True,2,True,False,False,"pku.cn/ ). The mRNAsi, a stemness index based on mRNA expression, in TCGA-CESC was obtained at https://bioinformaticsfmrp.github.io/PanCanStem_Web/ . Patients and specimens This study complied with the Declaration of Helsinki and was approved by the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG No: IORG0003571). A total of 99 cervical cancer samples and 15 normal cervix samples from our paraffin block archives were used for CBX2 IHC staining. All the specimens were taken from patients who received surgery between January 1, 2013 and January 1, 2017 at Wuhan Union Hospital. The normal tissues were obtained from patients undergoing hysterectomy because of || is paper is available from corresponding author upon request. Supporting information This article contains supporting information Ethics approval and consent to participate This study complied with the Declaration of Helsinki and was approved by the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (IORG No: IORG0003571). All study participants provided written informed consent to participate. Patient consent for publication Written informed consent for publication of clinical details was obtained from all patients. Conflict of interest The authors declare that they have no conflicts of interest with the contents of this article. Acknowledgments Author contributi"
PMC11626686,39651656,10.7189/jogh.14.04220,Eliciting parents' decision-making to antibiotic use for upper respiratory tract infections: A discrete choice experiment.,,2024,2024-12-09,"Duan L, Lin R, Wang D, Wang X, Zhang X, Ding L, Liu C.",False,True,True,2,True,False,False,"of different demographic traits on each latent class. Data analysis was conducted using ‘mixlogit’ and ‘lclogit2’ commands in Stata, version 14.0 (StataCorp LLC, College Station, Texas, USA). Ethical approval The Research Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology, approved this study (approval number IORG0003571). RESULTS Characteristics of the respondents A total of 400 parents participated in this study. The average age of parents was 35.63 years, with a predominance of female participants. A significant majority (82.00%) boasted a high school education or higher, reflecting a well-educated sample group ( Table 3 ). Occupational diversity was evident, y || URTIs. Differentiated interventions considering demographic variations will further support effective antibiotic stewardship. Additional material Online Supplementary Document Acknowledgments Ethics statement: The Research Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology approved this study (approval number IORG0003571). Data availability: The datasets used and analysed during the current study are available from the corresponding author upon reasonable request. Footnotes Funding: This work was supported by the National Natural Science Foundation of China (grants 72004066 and 71904053). The funding bodies were not involved in the design of the study, data collec"
PMC11877873,40033267,10.1186/s12889-025-21912-3,Barriers and facilitators to seeking psychological support among healthcare professionals: a qualitative study using the Theoretical Domains Framework.,,2025,2025-03-03,"Liu S, Hu Y, Pfaff H, Lei X, Qi Z, Feng X.",False,True,True,1,True,False,False,"a are not publicly available due to privacy or ethical restrictions. Declarations Ethics approval and consent to participate This study was conducted in accordance with the principles outlined in the Declaration of Helsinki. The study was approved by the Ethics Committee of Tongji Medical College of Huazhong University of Science & Technology (No. IORG0003571). Informed consent was obtained from all participants. Consent for publication not applicable. Competing interests The authors declare no competing interests. Clinical trial number not applicable. References 1. World failing in. Our duty of care’ to protect mental health and well-being of health and care workers, finds report on impact of COVID-19"
PMC10759228,38170143,10.3389/fpubh.2023.1305620,Turnover intention of nurses in public hospitals and its association with quality of working life: a cross-sectional survey in six provinces in China.,,2023,2023-12-18,"Tang C, Zhou S, Liu C, Min R, Cai R, Lin T.",False,True,True,2,True,False,False,"in hospital nurses in China after adjustment for variations in other determinants.” Methods Study design A cross-sectional questionnaire survey of clinical nurses was conducted in 48 public hospitals in mainland China. Ethics approval was granted by the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (No: IORG0003571). Completion of the survey was voluntary and anonymous with implied informed consent. Theoretical hypothesis Many theories have been used in developing employee retention strategies. These include human needs and motivations, behavioral theories, and social exchange and leadership theories. The theory of rational behavior suggests that individual || sional contributions of nursing services. Data availability statement The raw data supporting the conclusions of this article will be made available by the authors, without undue reservation. Ethics statement The studies involving humans were approved by Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (No: IORG0003571). The studies were conducted in accordance with the local legislation and institutional requirements. Written informed consent for participation in this study was provided by the participants’ legal guardians/next of kin. Author contributions CT: Conceptualization, Data curation, Formal analysis, Funding acquisition, Investigation, Methodology, Wr"
PMC11732337,39816043,10.21037/jgo-24-527,Age and clinical spectrum of COVID-19 are associated with safety of transarterial chemoembolization in hepatocellular carcinoma: a retrospective cohort study.,,2024,2024-12-28,"Wang Z, Yang T, Zhang L, Makamure J, Hong W, Liang B.",False,True,True,2,True,False,False,"ng checklist (available at https://jgo.amegroups.com/article/view/10.21037/jgo-24-527/rc ). Methods Patients This study was conducted in accordance with the Declaration of Helsinki (as revised in 2013). This study was approved by the Ethics Committee of Union Hospital, Tongji Medical College, Huazhong University of Science and Technology (IORG No. IORG0003571). Each participant provided their consent to participate. The medical records of HCC patients treated with TACE who were never infected with COVID-19 or infected with COVID-19 within 2 weeks before and after operation were reviewed in our institution between November 2022 and February 2023. Patients were grouped according to whether they were infe || ted to the accuracy or integrity of any part of the work are appropriately investigated and resolved. This study was conducted in accordance with the Declaration of Helsinki (as revised in 2013). The Ethics Committee of Union Hospital, Tongji Medical College, Huazhong University of Science and Technology approved this retrospective study (IORG No. IORG0003571). Each participant provided their consent to participate. References 1 Chung MK Zidar DA Bristow MR COVID-19 and Cardiovascular Disease: From Bench to Bedside. Circ Res 2021 ; 128 : 1214 - 36 . 10.1161/CIRCRESAHA.121.317997 33856918 PMC8048382 2 Wang Y Liu S Liu H SARS-CoV-2 infection of the liver directly contributes to hepatic impairment in pati"
PMC13235974,42241710,10.2196/91115,Associations and Pathways Between Online Health Information-Seeking Behavior and Patient Adherence: Cross-Sectional Study.,,2026,2026-06-04,"Xu Z, Jia J, Wu C.",False,True,True,1,True,False,False,direct effect (product of the coefficient for OHISB to efficacy and efficacy to adherence) and its 95% CI were calculated. Mediation was considered statistically significant if the CI did not include 0. Ethical Considerations This study was approved by the ethics committee of Tongji Medical College of Huazhong University of Science and Technology (IORG0003571). All procedures performed were in accordance with the ethical standards of the institutional research committee and with the 1964 Declaration of Helsinki and its later amendments. Participation was entirely voluntary and anonymous; no personally identifiable information was collected. All data were kept strictly confidential and used solely for r
PMC11403802,39285333,10.1186/s12887-024-05063-9,Ulnar lengthening for children with forearm deformity from hereditary multiple exostoses: a retrospective study from a tertiary medical center.,,2024,2024-09-16,"Wang S, Herman B, Wu Y, Lei M, Mutasa B, Hong P, Li J.",False,True,True,1,True,False,False,"e datasets used and/or analyzed during the current study available from the corresponding author on reasonable request. Declarations Ethics approval and consent to participate The studies involving human participants were reviewed and approved by the Ethics Committee of Tongji Medical College, Huazhong University of Science and Technology (ORG No: IORG0003571). Written informed consent was obtained from individual or guardian participants. Consent for publication Not applicable. Competing interests The authors declare no competing interests. References 1. Schmale GA Conrad EU 3rd Raskind WH The natural history of hereditary multiple exostoses J Bone Joint Surg Am 1994 76 7 986 992 10.2106/00004623-1994"
PMC8908588,35264113,10.1186/s12872-022-02538-4,Predictors and outcomes of postoperative tracheostomy in patients undergoing acute type A aortic dissection surgery.,,2022,2022-03-09,"Wang D, Wang S, Song Y, Wang H, Zhang A, Wu L, Huang X, Ye P, Du X.",False,True,True,4,True,False,False,"stitution between January 2016 and December 2019 were studied. Patients who died during the surgery were excluded from this study. This study was conducted in accordance with ethical statement of the Declaration of Helsinki and was approved by The Ethics Committee of Tongji Medical College of Huazhong University of Science and Technology (IORG No. IORG0003571). The requirement of written informed consent was waived by The Ethics Committee of Tongji Medical College of Huazhong University of Science and Technology (IORG No. IORG0003571) due to its observational, retrospective nature. Baseline data Baseline data including demographics, comorbidities, preoperative laboratory values and surgical procedure w || ical statement of the Declaration of Helsinki and was approved by The Ethics Committee of Tongji Medical College of Huazhong University of Science and Technology (IORG No. IORG0003571). The requirement of written informed consent was waived by The Ethics Committee of Tongji Medical College of Huazhong University of Science and Technology (IORG No. IORG0003571) due to its observational, retrospective nature. Baseline data Baseline data including demographics, comorbidities, preoperative laboratory values and surgical procedure were documented. Specifically, the demographics contained age, sex, body mass index, history of smoking and drinking; comorbidities included diabetes mellitus, hypertension, cardi || udy but are available from the corresponding author on reasonable request. Declarations Ethics approval and consent to participate This study was conducted in accordance with ethical statement of the Declaration of Helsinki and was approved by The Ethics Committee of Tongji Medical College of Huazhong University of Science and Technology (IORG No. IORG0003571). The requirement of written informed consent was waived by The Ethics Committee of Tongji Medical College of Huazhong University of Science and Technology (IORG No. IORG0003571) due to its observational, retrospective nature. Consent for publication Not applicable. Competing interests The authors declare that they have no competing interests. Ref || ical statement of the Declaration of Helsinki and was approved by The Ethics Committee of Tongji Medical College of Huazhong University of Science and Technology (IORG No. IORG0003571). The requirement of written informed consent was waived by The Ethics Committee of Tongji Medical College of Huazhong University of Science and Technology (IORG No. IORG0003571) due to its observational, retrospective nature. Consent for publication Not applicable. Competing interests The authors declare that they have no competing interests. References 1. De Santo LS Romano G Amarelli C Onorati F Torella M Renzulli A Surgical repair of acute type A aortic dissection: continuous pulmonary perfusion during retrograde cere"
