file_name,title_ch,journal_year,target_string,matching_string,string_distance,context,notes
2417.txt,同种异体原位心脏移植的手术护理配合,2018,供体手术气管插管通气,行全身麻醉气管内插管,0.459938275132678,，输注抗生素；②与器械护士共同清点手术台上所有物品等；③协助麻醉医生行桡动脉穿刺，右锁骨下静脉穿刺，置漂浮导管；④接到供心组通知供心良好后进行全身麻醉气管内插管，推注舒莱抗排斥药，留置测温尿管；⑤当供心送达手术室时，与手术医生共同再次核对供受体血型、组织配型结果；⑥手术中密切观察手,
2417.txt,同种异体原位心脏移植的手术护理配合,2018,脑死亡后立即气管内插管给氧,好后进行全身麻醉气管内插管,0.466666666666667,脉通道，输注抗生素；②与器械护士共同清点手术台上所有物品等；③协助麻醉医生行桡动脉穿刺，右锁骨下静脉穿刺，置漂浮导管；④接到供心组通知供心良好后进行全身麻醉气管内插管，推注舒莱抗排斥药，留置测温尿管；⑤当供心送达手术室时，与手术医生共同再次核对供受体血型、组织配型结果；⑥手术中密切,
2417.txt,同种异体原位心脏移植的手术护理配合,2018,脑死亡后迅速气管插管进行机械通气,供心良好后进行全身麻醉气管内插管,0.47295372330527,建立静脉通道，输注抗生素；②与器械护士共同清点手术台上所有物品等；③协助麻醉医生行桡动脉穿刺，右锁骨下静脉穿刺，置漂浮导管；④接到供心组通知供心良好后进行全身麻醉气管内插管，推注舒莱抗排斥药，留置测温尿管；⑤当供心送达手术室时，与手术医生共同再次核对供受体血型、组织配型结果；⑥手术,
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,供者气管插管,肺部气管插管,0.25,势是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数等，此外,
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,供体手术气管插管通气,部气管插管和机械通气,0.285714285714286,是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数等，此外，,
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,气管切开气管插管,给予肺部气管插管,0.288487526462115,大优势是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数等，,
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,供者行气管插管,予肺部气管插管,0.333333333333333,优势是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数等，此,
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,脑死亡后迅速气管插管进行机械通气,式，并给予肺部气管插管和机械通气,0.4,注的一大优势是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参,
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,供体手术气管插管,给予肺部气管插管,0.4,大优势是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数等，,
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,"脑死亡后,气管插管",气管插管和机械通气,0.414630592995036,使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数等，此外，组,
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,供体平卧位，气管插管,，并给予肺部气管插管,0.416666666666667,的一大优势是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数,
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,供体心肺的切取气管插管,肺部气管插管和机械通气,0.427108100768454,势是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数等，此外,
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,脑死亡后迅速气管插管,部气管插管和机械通气,0.459938275132678,是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数等，此外，,
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,脑死亡后插入气管导管,部气管插管和机械通气,0.459938275132678,是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数等，此外，,
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,"供者平卧位,气管插管",部气管插管和机械通气,0.459938275132678,是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数等，此外，,
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,供肺切取:供体气管插管,肺评估供肺运输供肺供体,0.461618097941835,潮气量（ml/kg）75~76呼吸频率（次/min）72010呼气末正压通气（cmH2O）555吸入氧浓度（%）2150使用目的评估并修复供肺评估供肺运输供肺供体类型边缘供肺边缘供肺标准供肺_x000C_•1106•中国胸心血管外科临床杂志2016年11月第23卷第11期ChinJClinTh,
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,"脑死亡后气管紧急插管,纯氧通气",，并给予肺部气管插管和机械通气,0.473684210526316,的一大优势是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数,
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,经气管切开气管插管建立人工呼吸,，并给予肺部气管插管和机械通气,0.473798639441566,的一大优势是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数,
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,"脑死亡后,紧急气管插管",肺部气管插管和机械通气,0.498719588172397,势是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数等，此外,
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,脑死亡后立即气管内插管给氧,给予肺部气管插管和机械通气,0.49902056713188,大优势是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数等，,
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,供体心肺的获取和保护..行气管插管通气,灌注方式，并给予肺部气管插管和机械通气,0.499565406263021,下肺灌注的一大优势是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、,
2500.txt,心脏移植的手术配合,2017,供者行气管插管,医师行气管插管,0.222222222222222,心置于4℃HTK液中保存。2.2术中配合及护理2.2.1巡回护士配合核查患者，取平卧位，在右前臂建立外周静脉通道，并做好防压疮护理。协助麻醉医师行气管插管、有创动脉监测、中心静脉穿刺置入肺动脉漂浮导管。留置测温尿管，连接电刀及负极板，调试功率，打开控温毯，清点手术用物，及时提供术中,"also a bit suspicious, but nothing on intubation of donor -- 供心摘取手术配合 供者取仰卧位，常规消 毒铺单，胸骨锯正中开胸，打开心包。肝素化后，递 4 - 0 血管缝线于升主动脉缝荷包并插灌注管"
2500.txt,心脏移植的手术配合,2017,供者气管插管,师行气管插管,0.25,置于4℃HTK液中保存。2.2术中配合及护理2.2.1巡回护士配合核查患者，取平卧位，在右前臂建立外周静脉通道，并做好防压疮护理。协助麻醉医师行气管插管、有创动脉监测、中心静脉穿刺置入肺动脉漂浮导管。留置测温尿管，连接电刀及负极板，调试功率，打开控温毯，清点手术用物，及时提供术中所,
2500.txt,心脏移植的手术配合,2017,快速胸部正中切口进胸,胸部正中切口，进行主,0.269703256659779,心肌病、心功能不全、肺动脉高压等，心功能分别为Ⅳ级、Ⅲ级、Ⅳ级、Ⅳ级、Ⅲ级。5例患者均在体外循环下行双腔法同种异体心脏移植术，患者取平卧位，胸部正中切口，进行主动脉，上、下腔静脉插管，确认供心可用，切除受体心脏，将修整好供心置入心包腔，依次吻合左心房、升主动脉，吻合肺动脉后心脏复跳,
2500.txt,心脏移植的手术配合,2017,气管切开气管插管,醉医师行气管插管,0.288487526462115,供心置于4℃HTK液中保存。2.2术中配合及护理2.2.1巡回护士配合核查患者，取平卧位，在右前臂建立外周静脉通道，并做好防压疮护理。协助麻醉医师行气管插管、有创动脉监测、中心静脉穿刺置入肺动脉漂浮导管。留置测温尿管，连接电刀及负极板，调试功率，打开控温毯，清点手术用物，及时提供术,
2500.txt,心脏移植的手术配合,2017,供心切取配合..气管插管,.1.3供心摘取手术配合,0.398662205697045,中所需设备是否正常运转，胸骨锯准备两套确保万无一失，器械护士准备术中所需所有器械和医疗耗材，体外循环医师保证人工心肺机的功能状态运行良好。2.1.3供心摘取手术配合供者取仰卧位，常规消毒铺单，胸骨锯正中开胸，打开心包。肝素化后，递4-0血管缝线于升主动脉缝荷包并插灌注管，递血管阻断,
2500.txt,心脏移植的手术配合,2017,供心的切取供体气管插管后,供心切取的进度，确定供体,0.398662205697045,。血流稳定后停止转机，彻底止血，放置纵膈引流，钢丝针固定胸骨，切口缝合。3体会3.1巡回护士术中严格巡视患者及手术台上情况巡回护士应密切关注供心切取的进度，确定供体心脏可用后，及时开展受体手术以减少手术时间和供心的冷缺血时间。冰屑、冰盐水、灌注液的准备均要及时，为移植效果提供保障。,
2500.txt,心脏移植的手术配合,2017,供体手术气管插管,醉医师行气管插管,0.4,供心置于4℃HTK液中保存。2.2术中配合及护理2.2.1巡回护士配合核查患者，取平卧位，在右前臂建立外周静脉通道，并做好防压疮护理。协助麻醉医师行气管插管、有创动脉监测、中心静脉穿刺置入肺动脉漂浮导管。留置测温尿管，连接电刀及负极板，调试功率，打开控温毯，清点手术用物，及时提供术,
2500.txt,心脏移植的手术配合,2017,"脑死亡后,气管插管",麻醉医师行气管插管,0.454545454545455,将供心置于4℃HTK液中保存。2.2术中配合及护理2.2.1巡回护士配合核查患者，取平卧位，在右前臂建立外周静脉通道，并做好防压疮护理。协助麻醉医师行气管插管、有创动脉监测、中心静脉穿刺置入肺动脉漂浮导管。留置测温尿管，连接电刀及负极板，调试功率，打开控温毯，清点手术用物，及时提供,
2500.txt,心脏移植的手术配合,2017,协助麻醉医生进行支纤镜检查后进行气管插管,并做好防压疮护理。协助麻醉医师行气管插管,0.456442693495391,]，并进行修整，修整后将供心置于4℃HTK液中保存。2.2术中配合及护理2.2.1巡回护士配合核查患者，取平卧位，在右前臂建立外周静脉通道，并做好防压疮护理。协助麻醉医师行气管插管、有创动脉监测、中心静脉穿刺置入肺动脉漂浮导管。留置测温尿管，连接电刀及负极板，调试功率，打开控温毯，,
2500.txt,心脏移植的手术配合,2017,供体手术气管插管通气,助麻醉医师行气管插管,0.459938275132678,后将供心置于4℃HTK液中保存。2.2术中配合及护理2.2.1巡回护士配合核查患者，取平卧位，在右前臂建立外周静脉通道，并做好防压疮护理。协助麻醉医师行气管插管、有创动脉监测、中心静脉穿刺置入肺动脉漂浮导管。留置测温尿管，连接电刀及负极板，调试功率，打开控温毯，清点手术用物，及时提,
2500.txt,心脏移植的手术配合,2017,供体心肺的切取气管插管,心切取的进度，确定供体,0.498254793995745,血流稳定后停止转机，彻底止血，放置纵膈引流，钢丝针固定胸骨，切口缝合。3体会3.1巡回护士术中严格巡视患者及手术台上情况巡回护士应密切关注供心切取的进度，确定供体心脏可用后，及时开展受体手术以减少手术时间和供心的冷缺血时间。冰屑、冰盐水、灌注液的准备均要及时，为移植效果提供保障。开,
2500.txt,心脏移植的手术配合,2017,协助麻醉医生进行支纤镜检查后进行供体气管插管,道，并做好防压疮护理。协助麻醉医师行气管插管,0.498514112623201,[2]，并进行修整，修整后将供心置于4℃HTK液中保存。2.2术中配合及护理2.2.1巡回护士配合核查患者，取平卧位，在右前臂建立外周静脉通道，并做好防压疮护理。协助麻醉医师行气管插管、有创动脉监测、中心静脉穿刺置入肺动脉漂浮导管。留置测温尿管，连接电刀及负极板，调试功率，打开控温,
2510.txt,股动静脉插管置入体外膜肺辅助序贯式双肺移植手术巡回护士的护理配合,2016,面罩吸氧,面罩吸氧,0,，给病人脱去衣裤，在上肢建立外周静脉，在尾骶部、双肩胛骨处、双侧髋部、双足跟或踝部贴康惠尔减压贴保护皮肤。2．2．2麻醉配合协助麻醉师给病人面罩吸氧，监测血压、心电图、血氧饱和度，局部麻醉下行桡动脉穿刺置管。得到确认供肺质量情况良好的报告后协助麻醉师全身麻醉诱导，置入双腔支气管导管,
2510.txt,股动静脉插管置入体外膜肺辅助序贯式双肺移植手术巡回护士的护理配合,2016,协助麻醉医生进行支纤镜检查后进行供体气管插管,支气管镜定位，麻醉后留置尿管。协助麻醉师进行,0.357142857142857,，监测血压、心电图、血氧饱和度，局部麻醉下行桡动脉穿刺置管。得到确认供肺质量情况良好的报告后协助麻醉师全身麻醉诱导，置入双腔支气管导管，纤维支气管镜定位，麻醉后留置尿管。协助麻醉师进行右颈内静脉穿刺，置入漂浮导管监测肺动脉压力；协助医生右锁骨下静脉穿刺，置入中心静脉导管；协助医生左,
2510.txt,股动静脉插管置入体外膜肺辅助序贯式双肺移植手术巡回护士的护理配合,2016,协助麻醉医生进行支纤镜检查后进行气管插管,管镜定位，麻醉后留置尿管。协助麻醉师进行,0.384615384615385,测血压、心电图、血氧饱和度，局部麻醉下行桡动脉穿刺置管。得到确认供肺质量情况良好的报告后协助麻醉师全身麻醉诱导，置入双腔支气管导管，纤维支气管镜定位，麻醉后留置尿管。协助麻醉师进行右颈内静脉穿刺，置入漂浮导管监测肺动脉压力；协助医生右锁骨下静脉穿刺，置入中心静脉导管；协助医生左股动,
2510.txt,股动静脉插管置入体外膜肺辅助序贯式双肺移植手术巡回护士的护理配合,2016,脑死亡后插入气管导管,气管导管，纤维支气管,0.387627564304205,给病人面罩吸氧，监测血压、心电图、血氧饱和度，局部麻醉下行桡动脉穿刺置管。得到确认供肺质量情况良好的报告后协助麻醉师全身麻醉诱导，置入双腔支气管导管，纤维支气管镜定位，麻醉后留置尿管。协助麻醉师进行右颈内静脉穿刺，置入漂浮导管监测肺动脉压力；协助医生右锁骨下静脉穿刺，置入中心静脉导,
2510.txt,股动静脉插管置入体外膜肺辅助序贯式双肺移植手术巡回护士的护理配合,2016,供体全身肝素化后，仰卧位，经口气管内插管,管导管，纤维支气管镜定位，麻醉后留置尿管,0.474894968489496,病人面罩吸氧，监测血压、心电图、血氧饱和度，局部麻醉下行桡动脉穿刺置管。得到确认供肺质量情况良好的报告后协助麻醉师全身麻醉诱导，置入双腔支气管导管，纤维支气管镜定位，麻醉后留置尿管。协助麻醉师进行右颈内静脉穿刺，置入漂浮导管监测肺动脉压力；协助医生右锁骨下静脉穿刺，置入中心静脉导管,
2523.txt,脑死亡合并感染供体的脏器维护处理,2019,供者气管插管,"灶,气管插管",0.25,"用三代 头孢联合酶抑制剂抗感染治疗#"", 
""1ZV !感染供体病原学资料收集方法"", ""入院后完善全身检查,仔细体检,筛查全身可能 的感染灶,气管插管时间长者注意肺部感染,颅脑外 伤患者注意皮肤软组织感染及腹腔感染情况,入院 后常规留取病原学标本,包括血%尿%肺泡灌洗液%伤 口分",
2523.txt,脑死亡合并感染供体的脏器维护处理,2019,气管切开气管插管,"感染灶,气管插管",0.288487526462115,"规应用三代 头孢联合酶抑制剂抗感染治疗#"", 
""1ZV !感染供体病原学资料收集方法"", ""入院后完善全身检查,仔细体检,筛查全身可能 的感染灶,气管插管时间长者注意肺部感染,颅脑外 伤患者注意皮肤软组织感染及腹腔感染情况,入院 后常规留取病原学标本,包括血%尿%肺泡灌洗液%伤 ",
2523.txt,脑死亡合并感染供体的脏器维护处理,2019,供者行气管插管,"染灶,气管插管",0.333333333333333,"应用三代 头孢联合酶抑制剂抗感染治疗#"", 
""1ZV !感染供体病原学资料收集方法"", ""入院后完善全身检查,仔细体检,筛查全身可能 的感染灶,气管插管时间长者注意肺部感染,颅脑外 伤患者注意皮肤软组织感染及腹腔感染情况,入院 后常规留取病原学标本,包括血%尿%肺泡灌洗液%伤 口",
2523.txt,脑死亡合并感染供体的脏器维护处理,2019,"供者平卧位,气管插管","灶,气管插管时间长者",0.333333333333333,"用三代 头孢联合酶抑制剂抗感染治疗#"", 
""1ZV !感染供体病原学资料收集方法"", ""入院后完善全身检查,仔细体检,筛查全身可能 的感染灶,气管插管时间长者注意肺部感染,颅脑外 伤患者注意皮肤软组织感染及腹腔感染情况,入院 后常规留取病原学标本,包括血%尿%肺泡灌洗液%伤 口分",
2523.txt,脑死亡合并感染供体的脏器维护处理,2019,"脑死亡后,气管插管","的感染灶,气管插管",0.363636363636364,"常规应用三代 头孢联合酶抑制剂抗感染治疗#"", 
""1ZV !感染供体病原学资料收集方法"", ""入院后完善全身检查,仔细体检,筛查全身可能 的感染灶,气管插管时间长者注意肺部感染,颅脑外 伤患者注意皮肤软组织感染及腹腔感染情况,入院 后常规留取病原学标本,包括血%尿%肺泡灌洗液%伤",
2523.txt,脑死亡合并感染供体的脏器维护处理,2019,供体手术气管插管,"感染灶,气管插管",0.4,"规应用三代 头孢联合酶抑制剂抗感染治疗#"", 
""1ZV !感染供体病原学资料收集方法"", ""入院后完善全身检查,仔细体检,筛查全身可能 的感染灶,气管插管时间长者注意肺部感染,颅脑外 伤患者注意皮肤软组织感染及腹腔感染情况,入院 后常规留取病原学标本,包括血%尿%肺泡灌洗液%伤 ",
2523.txt,脑死亡合并感染供体的脏器维护处理,2019,供体手术气管插管通气," 的感染灶,气管插管",0.459938275132678,",常规应用三代 头孢联合酶抑制剂抗感染治疗#"", 
""1ZV !感染供体病原学资料收集方法"", ""入院后完善全身检查,仔细体检,筛查全身可能 的感染灶,气管插管时间长者注意肺部感染,颅脑外 伤患者注意皮肤软组织感染及腹腔感染情况,入院 后常规留取病原学标本,包括血%尿%肺泡灌洗液%",
2523.txt,脑死亡合并感染供体的脏器维护处理,2019,"脑死亡后,紧急气管插管","能 的感染灶,气管插管",0.461538461538461,"物,常规应用三代 头孢联合酶抑制剂抗感染治疗#"", 
""1ZV !感染供体病原学资料收集方法"", ""入院后完善全身检查,仔细体检,筛查全身可能 的感染灶,气管插管时间长者注意肺部感染,颅脑外 伤患者注意皮肤软组织感染及腹腔感染情况,入院 后常规留取病原学标本,包括血%尿%肺泡灌洗液",
2523.txt,脑死亡合并感染供体的脏器维护处理,2019,供体心肺的切取气管插管,"能 的感染灶,气管插管",0.461538461538461,"物,常规应用三代 头孢联合酶抑制剂抗感染治疗#"", 
""1ZV !感染供体病原学资料收集方法"", ""入院后完善全身检查,仔细体检,筛查全身可能 的感染灶,气管插管时间长者注意肺部感染,颅脑外 伤患者注意皮肤软组织感染及腹腔感染情况,入院 后常规留取病原学标本,包括血%尿%肺泡灌洗液",
2523.txt,脑死亡合并感染供体的脏器维护处理,2019,"脑死亡,面罩加压给氧,辅助呼吸","""入院后,常规呼吸机辅助呼吸,",0.470743875975037,"自发性脑出血#&例,颅脑肿 瘤晚期!例,缺血缺氧性脑病!例,其他)例#本研 究获本院伦理委员会批准#"", ""1Z2 !供体一般维护方法"", ""入院后,常规呼吸机辅助呼吸,补液纠正低血容 量,必要时应用血管活性药物维持血压,恢复肝肾脏 器灌注$控制尿崩症,纠正电解质紊乱尤其是高钠血 ",
2523.txt,脑死亡合并感染供体的脏器维护处理,2019,供肺切取:供体气管插管,气管插管时间长者注意肺,0.498719588172397,"代 头孢联合酶抑制剂抗感染治疗#"", 
""1ZV !感染供体病原学资料收集方法"", ""入院后完善全身检查,仔细体检,筛查全身可能 的感染灶,气管插管时间长者注意肺部感染,颅脑外 伤患者注意皮肤软组织感染及腹腔感染情况,入院 后常规留取病原学标本,包括血%尿%肺泡灌洗液%伤 口分泌物",
2527.txt,体外膜肺氧合在肺移植围术期的应用进展,2016,供体手术气管插管,插管技术、体外管,0.3,了较好的临床效果，其生存率为80%以上，ECMO对新生儿的疗效优于成人，对呼吸功能衰竭的疗效优于心脏功能衰竭［8］。ECMO技术要求高，包括插管技术、体外管径的选择、机械通气向ECMO的过渡、最小的肝素化、最理想的氧供、血液超滤技术的应用、维持体液平衡及营养供给等，同时在治疗中患者,
2527.txt,体外膜肺氧合在肺移植围术期的应用进展,2016,供体手术气管插管通气,包括插管技术、体外管,0.459938275132678,获得了较好的临床效果，其生存率为80%以上，ECMO对新生儿的疗效优于成人，对呼吸功能衰竭的疗效优于心脏功能衰竭［8］。ECMO技术要求高，包括插管技术、体外管径的选择、机械通气向ECMO的过渡、最小的肝素化、最理想的氧供、血液超滤技术的应用、维持体液平衡及营养供给等，同时在治疗中,
2527.txt,体外膜肺氧合在肺移植围术期的应用进展,2016,供体心肺的切取气管插管,括插管技术、体外管径的,0.461538461538461,得了较好的临床效果，其生存率为80%以上，ECMO对新生儿的疗效优于成人，对呼吸功能衰竭的疗效优于心脏功能衰竭［8］。ECMO技术要求高，包括插管技术、体外管径的选择、机械通气向ECMO的过渡、最小的肝素化、最理想的氧供、血液超滤技术的应用、维持体液平衡及营养供给等，同时在治疗中患,
2541.txt,中国肺移植面临的困难及对策,2016,供者气管插管,长期气管插管,0.25,地利用供体。2．制定供肺标准、维护标准及转运流程：国外器官捐献一般均在48h内完成，而我国一般均在1周左右完成捐献，许多情况下获取的肺源都是长期气管插管、呼吸机应用、合并肺部感染，我们常需要利用这类感染的肺源去拯救濒危的患者，术后围术期管理难度可想而知，这是对开展肺移植手术的巨大挑,
2541.txt,中国肺移植面临的困难及对策,2016,气管切开气管插管,支气管镜检查气管,0.278312163512968,artialpressureofoxygen，ＰaＯ2）＞300mmＨg（1mmＨg＝0．133kＰa）；（5）胸片显示肺野相对清晰；（6）支气管镜检查气管内相对干净。此外，在国家层面，器官转运绿色通道的相关文件早日出台，规范转运流程，让移植手术环环相扣，可进一步扩大供体的利用率。,
2541.txt,中国肺移植面临的困难及对策,2016,供者行气管插管,是长期气管插管,0.333333333333333,效地利用供体。2．制定供肺标准、维护标准及转运流程：国外器官捐献一般均在48h内完成，而我国一般均在1周左右完成捐献，许多情况下获取的肺源都是长期气管插管、呼吸机应用、合并肺部感染，我们常需要利用这类感染的肺源去拯救濒危的患者，术后围术期管理难度可想而知，这是对开展肺移植手术的巨大,
2541.txt,中国肺移植面临的困难及对策,2016,供体心肺的切取气管插管,的肺源都是长期气管插管,0.384615384615385,才能更有效地利用供体。2．制定供肺标准、维护标准及转运流程：国外器官捐献一般均在48h内完成，而我国一般均在1周左右完成捐献，许多情况下获取的肺源都是长期气管插管、呼吸机应用、合并肺部感染，我们常需要利用这类感染的肺源去拯救濒危的患者，术后围术期管理难度可想而知，这是对开展肺移植手,
2541.txt,中国肺移植面临的困难及对策,2016,供体手术气管插管,都是长期气管插管,0.4,有效地利用供体。2．制定供肺标准、维护标准及转运流程：国外器官捐献一般均在48h内完成，而我国一般均在1周左右完成捐献，许多情况下获取的肺源都是长期气管插管、呼吸机应用、合并肺部感染，我们常需要利用这类感染的肺源去拯救濒危的患者，术后围术期管理难度可想而知，这是对开展肺移植手术的巨,
2541.txt,中国肺移植面临的困难及对策,2016,供体手术气管插管通气,气管的长度与支气管吻,0.428571428571429,例均于术后短时间内死于支气管吻合口漏、排斥、感染、肺水肿等并发症。Ｖeith等［3］认识到支气管吻合口并发症是肺移植后死亡的主要原因，供肺支气管的长度与支气管吻合口并发症有直接关系，缩短供肺支气管长度可以减少并发症的发生。进而又证实套入式支气管吻合可以减少缺血性支气管并发症。同期斯,
2541.txt,中国肺移植面临的困难及对策,2016,经气管切开气管插管建立人工呼吸,取的肺源都是长期气管插管、呼吸,0.443706088833409,，才能更有效地利用供体。2．制定供肺标准、维护标准及转运流程：国外器官捐献一般均在48h内完成，而我国一般均在1周左右完成捐献，许多情况下获取的肺源都是长期气管插管、呼吸机应用、合并肺部感染，我们常需要利用这类感染的肺源去拯救濒危的患者，术后围术期管理难度可想而知，这是对开展肺移植,
2541.txt,中国肺移植面临的困难及对策,2016,"脑死亡后,气管插管",源都是长期气管插管,0.454545454545455,更有效地利用供体。2．制定供肺标准、维护标准及转运流程：国外器官捐献一般均在48h内完成，而我国一般均在1周左右完成捐献，许多情况下获取的肺源都是长期气管插管、呼吸机应用、合并肺部感染，我们常需要利用这类感染的肺源去拯救濒危的患者，术后围术期管理难度可想而知，这是对开展肺移植手术的,
2541.txt,中国肺移植面临的困难及对策,2016,供心的切取供体气管插管后,取的肺源都是长期气管插管,0.465477516175151,，才能更有效地利用供体。2．制定供肺标准、维护标准及转运流程：国外器官捐献一般均在48h内完成，而我国一般均在1周左右完成捐献，许多情况下获取的肺源都是长期气管插管、呼吸机应用、合并肺部感染，我们常需要利用这类感染的肺源去拯救濒危的患者，术后围术期管理难度可想而知，这是对开展肺移植,
2541.txt,中国肺移植面临的困难及对策,2016,供肺切取:供体气管插管,的肺源都是长期气管插管,0.498719588172397,才能更有效地利用供体。2．制定供肺标准、维护标准及转运流程：国外器官捐献一般均在48h内完成，而我国一般均在1周左右完成捐献，许多情况下获取的肺源都是长期气管插管、呼吸机应用、合并肺部感染，我们常需要利用这类感染的肺源去拯救濒危的患者，术后围术期管理难度可想而知，这是对开展肺移植手,
