file_name,title_ch,journal_year,target_string,matching_string,string_distance,context,notes,execution_or_custody,brain_death,death_determination,cardiorespiratory_arrest,airway_or_ventilation,consent_or_family,donation_system,donor_language
2405.txt,心脏死亡供肺肺移植临床分析,2017,脑死亡后插入气管导管,管理术后对受者气管插,0.416666666666667,肺动脉流出液清澈为止，手部触摸检查有无明显肿块．完毕后将供肺保存于低温ＲLPD液中，送至手术室待移植．移植手术方式详见文献［2］．1．4术后管理术后对受者气管插管转运至ICU，持续吸氧，监测动脉血气防止氧中毒．控制体液平衡，术后早期维持负平衡防止肺水肿，应用他克莫司+吗替麦考酚酯+,,False,True,False,False,True,False,False,True
2405.txt,心脏死亡供肺肺移植临床分析,2017,脑死亡后立即气管内插管给氧,后管理术后对受者气管插管转,0.436563830180989,至肺动脉流出液清澈为止，手部触摸检查有无明显肿块．完毕后将供肺保存于低温ＲLPD液中，送至手术室待移植．移植手术方式详见文献［2］．1．4术后管理术后对受者气管插管转运至ICU，持续吸氧，监测动脉血气防止氧中毒．控制体液平衡，术后早期维持负平衡防止肺水肿，应用他克莫司+吗替麦考酚酯,,False,True,False,False,True,False,False,True
2405.txt,心脏死亡供肺肺移植临床分析,2017,"脑死亡后气管紧急插管,纯氧通气",后管理术后对受者气管插管转运至,0.473798639441566,至肺动脉流出液清澈为止，手部触摸检查有无明显肿块．完毕后将供肺保存于低温ＲLPD液中，送至手术室待移植．移植手术方式详见文献［2］．1．4术后管理术后对受者气管插管转运至ICU，持续吸氧，监测动脉血气防止氧中毒．控制体液平衡，术后早期维持负平衡防止肺水肿，应用他克莫司+吗替麦考酚酯,,False,True,False,False,True,False,False,True
2405.txt,心脏死亡供肺肺移植临床分析,2017,脑死亡后迅速气管插管进行机械通气,后管理术后对受者气管插管转运至I,0.497920988953598,至肺动脉流出液清澈为止，手部触摸检查有无明显肿块．完毕后将供肺保存于低温ＲLPD液中，送至手术室待移植．移植手术方式详见文献［2］．1．4术后管理术后对受者气管插管转运至ICU，持续吸氧，监测动脉血气防止氧中毒．控制体液平衡，术后早期维持负平衡防止肺水肿，应用他克莫司+吗替麦考酚酯,,False,True,False,False,True,False,False,True
2417.txt,同种异体原位心脏移植的手术护理配合,2018,"脑死亡后,气管插管",全身麻醉气管内插管,0.454545454545455,输注抗生素；②与器械护士共同清点手术台上所有物品等；③协助麻醉医生行桡动脉穿刺，右锁骨下静脉穿刺，置漂浮导管；④接到供心组通知供心良好后进行全身麻醉气管内插管，推注舒莱抗排斥药，留置测温尿管；⑤当供心送达手术室时，与手术医生共同再次核对供受体血型、组织配型结果；⑥手术中密切观察手术,,False,True,False,False,True,False,False,True
2417.txt,同种异体原位心脏移植的手术护理配合,2018,脑死亡后立即气管内插管给氧,好后进行全身麻醉气管内插管,0.466666666666667,脉通道，输注抗生素；②与器械护士共同清点手术台上所有物品等；③协助麻醉医生行桡动脉穿刺，右锁骨下静脉穿刺，置漂浮导管；④接到供心组通知供心良好后进行全身麻醉气管内插管，推注舒莱抗排斥药，留置测温尿管；⑤当供心送达手术室时，与手术医生共同再次核对供受体血型、组织配型结果；⑥手术中密切,,False,True,False,False,True,False,False,True
2417.txt,同种异体原位心脏移植的手术护理配合,2018,脑死亡后迅速气管插管进行机械通气,供心良好后进行全身麻醉气管内插管,0.47295372330527,建立静脉通道，输注抗生素；②与器械护士共同清点手术台上所有物品等；③协助麻醉医生行桡动脉穿刺，右锁骨下静脉穿刺，置漂浮导管；④接到供心组通知供心良好后进行全身麻醉气管内插管，推注舒莱抗排斥药，留置测温尿管；⑤当供心送达手术室时，与手术医生共同再次核对供受体血型、组织配型结果；⑥手术,,False,True,False,False,True,False,False,True
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,脑死亡后迅速气管插管进行机械通气,式，并给予肺部气管插管和机械通气,0.4,注的一大优势是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参,,False,True,False,False,True,False,False,False
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,"脑死亡后,气管插管",气管插管和机械通气,0.414630592995036,使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数等，此外，组,,False,True,False,False,True,False,False,False
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,脑死亡后迅速气管插管,部气管插管和机械通气,0.459938275132678,是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数等，此外，,,False,True,False,False,True,False,False,False
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,脑死亡后插入气管导管,部气管插管和机械通气,0.459938275132678,是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数等，此外，,,False,True,False,False,True,False,False,False
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,"脑死亡后气管紧急插管,纯氧通气",，并给予肺部气管插管和机械通气,0.473684210526316,的一大优势是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数,,False,True,False,False,True,False,False,False
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,"脑死亡后,紧急气管插管",肺部气管插管和机械通气,0.498719588172397,势是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数等，此外,,False,True,False,False,True,False,False,False
2460.txt,离体肺灌注技术在肺移植中的应用进展,2016,脑死亡后立即气管内插管给氧,给予肺部气管插管和机械通气,0.49902056713188,大优势是使细胞保持活跃的代谢功能，从而为离体保存期间持续评估肺功能提供便利[18]。目前采用的EVLP的灌注装置模拟生理状态下的灌注方式，并给予肺部气管插管和机械通气等支持手段。利用多种传感器测量EVLP系统中的多种参数，包括肺动静脉气体分压、pH、温度、流量、灌注压、通气参数等，,,False,True,False,False,True,False,False,False
2500.txt,心脏移植的手术配合,2017,"脑死亡后,气管插管",麻醉医师行气管插管,0.454545454545455,将供心置于4℃HTK液中保存。2.2术中配合及护理2.2.1巡回护士配合核查患者，取平卧位，在右前臂建立外周静脉通道，并做好防压疮护理。协助麻醉医师行气管插管、有创动脉监测、中心静脉穿刺置入肺动脉漂浮导管。留置测温尿管，连接电刀及负极板，调试功率，打开控温毯，清点手术用物，及时提供,,False,True,False,False,True,False,False,True
2523.txt,脑死亡合并感染供体的脏器维护处理,2019,"脑死亡后,气管插管","的感染灶,气管插管",0.363636363636364,"常规应用三代 头孢联合酶抑制剂抗感染治疗#"", 
""1ZV !感染供体病原学资料收集方法"", ""入院后完善全身检查,仔细体检,筛查全身可能 的感染灶,气管插管时间长者注意肺部感染,颅脑外 伤患者注意皮肤软组织感染及腹腔感染情况,入院 后常规留取病原学标本,包括血%尿%肺泡灌洗液%伤",,False,True,False,False,True,False,False,True
2523.txt,脑死亡合并感染供体的脏器维护处理,2019,"脑死亡后,紧急气管插管","能 的感染灶,气管插管",0.461538461538461,"物,常规应用三代 头孢联合酶抑制剂抗感染治疗#"", 
""1ZV !感染供体病原学资料收集方法"", ""入院后完善全身检查,仔细体检,筛查全身可能 的感染灶,气管插管时间长者注意肺部感染,颅脑外 伤患者注意皮肤软组织感染及腹腔感染情况,入院 后常规留取病原学标本,包括血%尿%肺泡灌洗液",,False,True,False,False,True,False,False,True
2541.txt,中国肺移植面临的困难及对策,2016,"脑死亡后,气管插管",源都是长期气管插管,0.454545454545455,更有效地利用供体。2．制定供肺标准、维护标准及转运流程：国外器官捐献一般均在48h内完成，而我国一般均在1周左右完成捐献，许多情况下获取的肺源都是长期气管插管、呼吸机应用、合并肺部感染，我们常需要利用这类感染的肺源去拯救濒危的患者，术后围术期管理难度可想而知，这是对开展肺移植手术的,,False,True,False,False,True,False,True,True
2569.txt,脑死亡器官捐献心脏移植供体保护性治疗与功能评价,2016,供肺切取:供体气管插管,供体选择管理及边缘供体,0.466666666666667,了的供体心脏选择和管理标准。其中对边缘性供心的使用也进行了一些研究，本中心在2004年开始与陈忠华教授合作尝试进行脑死亡捐献心脏移植，此后在供体选择管理及边缘供体的使用方面陆续积累了一些经验［3］。特别是在年龄偏大、缺血时间偏长等所谓边缘性供体的使用中，结合供体心脏功能的判断和体外,,False,True,False,False,True,False,True,True
2747.txt,肺移植受者30例术后早期感染诊疗分析,2020,"脑死亡后,4例气管插管,3例面罩吸氧","U= 3例,支气管扩张症2例及&-,",0.477767032132906,"间均> 48 h,平均年龄 （47 ±16）岁（25〜67岁），其中男性28例，女性 2例&原发病:尘肺14例,肺间质纤维化1\""例, &>U= 3例,支气管扩张症2例及&-,19-）3,综合征 1例& 24例为择期手术,6例为急诊手术&供肺来 自于27例供者,平均年龄（ 26 ±",,False,True,False,False,True,False,False,True
3097.txt,努力打造与国际接轨的肺移植团队,2017,"脑死亡后,气管插管",源都是长期气管插管,0.454545454545455,更有效地利用供体。2.2制定供肺标准、维护标准及流程：国外器官捐献一般均在48小时内完成，而我国一般均在1周左右完成捐献，许多情况下获取的肺源都是长期气管插管、呼吸机应用、合并肺部感染，我们常需要利用这类感染的肺源去拯救濒危的患者，术后围术期管理难度可想而知，这是对我们开展肺移植手,,False,True,False,False,True,False,True,True
3201.txt,广东梅州客家地区脑死亡器官捐献43例分析,2019,气管切开气管插管,置气管插管!胃管,0.198216274262727,原因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管插管!胃管!尿管!静脉导管!各种引流管，往 往发生多部位定植菌的感染，导致这类患者易患各 种感染)需要医务工作者关注肺部等重点脏器体 征,,False,True,False,False,True,False,False,True
3201.txt,广东梅州客家地区脑死亡器官捐献43例分析,2019,供者气管插管, 置气管插管,0.25,其原因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管插管!胃管!尿管!静脉导管!各种引流管，往 往发生多部位定植菌的感染，导致这类患者易患各 种感染)需要医务工作者关注肺部等重点脏器体 ,,False,True,False,False,True,False,False,True
3201.txt,广东梅州客家地区脑死亡器官捐献43例分析,2019,供者行气管插管,气管插管!胃管,0.260399738366361,因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管插管!胃管!尿管!静脉导管!各种引流管，往 往发生多部位定植菌的感染，导致这类患者易患各 种感染)需要医务工作者关注肺部等重点脏器体 征!,,False,True,False,False,True,False,False,True
3201.txt,广东梅州客家地区脑死亡器官捐献43例分析,2019,脑死亡后，用麻醉机维持呼吸,，供者在脑死亡后使用呼吸机,0.307692307692308,"生率,提示感染发生率高，其中 下呼吸道是主要的感染灶来源，革兰阴性杆菌是主 要的病原菌)这与国内多个研究[/3 8/+]结果一致) 究其原因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管",,False,True,False,False,True,False,False,True
3201.txt,广东梅州客家地区脑死亡器官捐献43例分析,2019,供体手术气管插管,置气管插管!胃管,0.323876596217187,原因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管插管!胃管!尿管!静脉导管!各种引流管，往 往发生多部位定植菌的感染，导致这类患者易患各 种感染)需要医务工作者关注肺部等重点脏器体 征,,False,True,False,False,True,False,False,True
3201.txt,广东梅州客家地区脑死亡器官捐献43例分析,2019,脑死亡后用麻醉机维持呼吸,供者在脑死亡后使用呼吸机,0.333333333333333,"率,提示感染发生率高，其中 下呼吸道是主要的感染灶来源，革兰阴性杆菌是主 要的病原菌)这与国内多个研究[/3 8/+]结果一致) 究其原因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管插",,False,True,False,False,True,False,False,True
3201.txt,广东梅州客家地区脑死亡器官捐献43例分析,2019,"脑死亡后,气管插管","脑死亡 后,脑死亡",0.377200844670782,"医学科日1 p-3 d,平均(5.5 ±+.8)N) 1S- 器官捐献工作流程 无器官捐献禁忌证的潜 在供体由主管医生及脑死亡判定专家判定为脑死亡 后,脑死亡判定依据*脑死亡判定标准与技术规范"", 
""(成人质控版) %[-]$’脑死亡判定标准与技术规范 (儿童质控版) %[3]及",,False,True,True,False,True,False,True,True
3201.txt,广东梅州客家地区脑死亡器官捐献43例分析,2019,供体手术气管插管通气,留 置气管插管!胃管,0.398662205697045,究其原因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管插管!胃管!尿管!静脉导管!各种引流管，往 往发生多部位定植菌的感染，导致这类患者易患各 种感染)需要医务工作者关注肺部等重点脏器体,,False,True,False,False,True,False,False,True
3201.txt,广东梅州客家地区脑死亡器官捐献43例分析,2019,脑死亡后迅速气管插管,气管插管!胃管!尿管,0.41074434901121,因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管插管!胃管!尿管!静脉导管!各种引流管，往 往发生多部位定植菌的感染，导致这类患者易患各 种感染)需要医务工作者关注肺部等重点脏器体 征!,,False,True,False,False,True,False,False,True
3201.txt,广东梅州客家地区脑死亡器官捐献43例分析,2019,脑死亡后插入气管导管,气管插管!胃管!尿管,0.41074434901121,因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管插管!胃管!尿管!静脉导管!各种引流管，往 往发生多部位定植菌的感染，导致这类患者易患各 种感染)需要医务工作者关注肺部等重点脏器体 征!,,False,True,False,False,True,False,False,True
3201.txt,广东梅州客家地区脑死亡器官捐献43例分析,2019,"供者平卧位,气管插管",气管插管!胃管!尿管,0.41074434901121,因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管插管!胃管!尿管!静脉导管!各种引流管，往 往发生多部位定植菌的感染，导致这类患者易患各 种感染)需要医务工作者关注肺部等重点脏器体 征!,,False,True,False,False,True,False,False,True
3201.txt,广东梅州客家地区脑死亡器官捐献43例分析,2019,供体平卧位，气管插管,气管插管!胃管!尿管,0.41074434901121,因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管插管!胃管!尿管!静脉导管!各种引流管，往 往发生多部位定植菌的感染，导致这类患者易患各 种感染)需要医务工作者关注肺部等重点脏器体 征!,,False,True,False,False,True,False,False,True
3201.txt,广东梅州客家地区脑死亡器官捐献43例分析,2019,经气管切开气管插管建立人工呼吸,气管插管!胃管!尿管!静脉导管,0.413839351876747,因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管插管!胃管!尿管!静脉导管!各种引流管，往 往发生多部位定植菌的感染，导致这类患者易患各 种感染)需要医务工作者关注肺部等重点脏器体 征!,,False,True,False,False,True,False,False,True
3201.txt,广东梅州客家地区脑死亡器官捐献43例分析,2019,供心保护脑死亡后用麻醉机维持呼吸,其原因，供者在脑死亡后使用呼吸机,0.4375,"感染发生率,提示感染发生率高，其中 下呼吸道是主要的感染灶来源，革兰阴性杆菌是主 要的病原菌)这与国内多个研究[/3 8/+]结果一致) 究其原因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 ",,False,True,False,False,True,False,False,True
3201.txt,广东梅州客家地区脑死亡器官捐献43例分析,2019,"脑死亡后,紧急气管插管",置气管插管!胃管!尿管,0.445299803774771,原因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管插管!胃管!尿管!静脉导管!各种引流管，往 往发生多部位定植菌的感染，导致这类患者易患各 种感染)需要医务工作者关注肺部等重点脏器体 征,,False,True,False,False,True,False,False,True
3201.txt,广东梅州客家地区脑死亡器官捐献43例分析,2019,供体心肺的切取气管插管,置气管插管!胃管!尿管,0.445299803774771,原因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管插管!胃管!尿管!静脉导管!各种引流管，往 往发生多部位定植菌的感染，导致这类患者易患各 种感染)需要医务工作者关注肺部等重点脏器体 征,,False,True,False,False,True,False,False,True
3201.txt,广东梅州客家地区脑死亡器官捐献43例分析,2019,供肺切取:供体气管插管,置气管插管!胃管!尿管,0.483602220505678,原因，供者在脑死亡后使用呼吸机，缺乏咳嗽反 射!自主排痰功能，呼吸机相关性肺炎的发生率高， 免疫力低下，应用皮质激素，接受各种侵袭性操作留 置气管插管!胃管!尿管!静脉导管!各种引流管，往 往发生多部位定植菌的感染，导致这类患者易患各 种感染)需要医务工作者关注肺部等重点脏器体 征,,False,True,False,False,True,False,False,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,供者气管插管,供体气管插管,0.125,要为严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感染，因此,,False,True,False,False,True,True,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,供体手术气管插管,因此供体气管插管,0.2,病主要为严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感染，,,False,True,False,False,True,True,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,供者行气管插管,此供体气管插管,0.222222222222222,主要为严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感染，因,,False,True,False,False,True,True,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,供体手术气管插管通气,气管插管机械辅助通气,0.285714285714286,严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感染，因此首先,,False,True,False,False,True,True,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,气管切开气管插管,因此供体气管插管,0.288487526462115,病主要为严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感染，,,False,True,False,False,True,True,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,脑死亡后，用麻醉机维持呼吸,死亡后，恢复呼吸机支持；脑,0.307692307692308,态，符合获取标准。心脏死亡器官捐献（DCD）供肺捐献流程：停止呼吸机机械通气后，待心脏停搏5min，氧饱和度为0，由红十字会指定专家确定心脏死亡后，恢复呼吸机支持；脑死亡器官捐献（DBD）或脑-心双死亡器官捐献（DBCD）供肺捐献流程：持续呼吸机机械通气支持。呼吸机给氧浓度维持在5,,False,True,False,True,True,False,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,供体平卧位，气管插管,宜。因此供体气管插管,0.333333333333333,原发病主要为严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感,,False,True,False,False,True,True,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,供肺切取:供体气管插管,事宜。因此供体气管插管,0.35549661336451,民原发病主要为严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌,,False,True,False,False,True,True,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,供心的切取供体气管插管后,供体气管插管机械辅助通气,0.375,要为严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感染，因此,,False,True,False,False,True,True,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,供体心肺的切取气管插管,事宜。因此供体气管插管,0.384615384615385,民原发病主要为严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌,,False,True,False,False,True,True,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,脑死亡后迅速气管插管进行机械通气,宜。因此供体气管插管机械辅助通气,0.4,原发病主要为严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感,,False,True,False,False,True,True,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,供心保护脑死亡后用麻醉机维持呼吸,心脏死亡后，恢复呼吸机支持；脑死,0.41074434901121,肺状态，符合获取标准。心脏死亡器官捐献（DCD）供肺捐献流程：停止呼吸机机械通气后，待心脏停搏5min，氧饱和度为0，由红十字会指定专家确定心脏死亡后，恢复呼吸机支持；脑死亡器官捐献（DBD）或脑-心双死亡器官捐献（DBCD）供肺捐献流程：持续呼吸机机械通气支持。呼吸机给氧浓度维持,,False,True,False,True,True,False,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,脑死亡后用麻醉机维持呼吸,脏死亡后，恢复呼吸机支持,0.416666666666667,状态，符合获取标准。心脏死亡器官捐献（DCD）供肺捐献流程：停止呼吸机机械通气后，待心脏停搏5min，氧饱和度为0，由红十字会指定专家确定心脏死亡后，恢复呼吸机支持；脑死亡器官捐献（DBD）或脑-心双死亡器官捐献（DBCD）供肺捐献流程：持续呼吸机机械通气支持。呼吸机给氧浓度维持在,,False,True,False,True,True,False,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,"供者平卧位,气管插管",宜。因此供体气管插管,0.416666666666667,原发病主要为严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感,,False,True,False,False,True,True,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,"脑死亡后,气管插管",。因此供体气管插管,0.454545454545455,发病主要为严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感染,,False,True,False,False,True,True,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,脑死亡后迅速气管插管,气管插管机械辅助通气,0.459938275132678,严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感染，因此首先,,False,True,False,False,True,True,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,脑死亡后插入气管导管,气管插管机械辅助通气,0.459938275132678,严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感染，因此首先,,False,True,False,False,True,True,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,供体死亡后行人工呼吸、循环支持,死亡后，恢复呼吸机支持；脑死亡,0.466886010016817,态，符合获取标准。心脏死亡器官捐献（DCD）供肺捐献流程：停止呼吸机机械通气后，待心脏停搏5min，氧饱和度为0，由红十字会指定专家确定心脏死亡后，恢复呼吸机支持；脑死亡器官捐献（DBD）或脑-心双死亡器官捐献（DBCD）供肺捐献流程：持续呼吸机机械通气支持。呼吸机给氧浓度维持在5,,False,True,False,True,True,False,True,True
